ModChr,ModStart,ModEnd,Strand,ModID,ModType,Motif score,Support Num,Cell/Tissue,Seq Type,Transcript ID Num,Conserved Sites Num,snoRNA List,Writer Name
chr6,27893035,27893036,-,ac4C_site_1565,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr6,27893017,27893018,-,ac4C_site_1564,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr6,27892816,27892817,-,ac4C_site_1563,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr6,27867128,27867129,-,ac4C_site_1562,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr8,27598621,27598622,-,ac4C_site_1713,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr1,27551407,27551408,-,ac4C_site_41,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr13,27434177,27434178,+,ac4C_site_498,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr8,27287482,27287483,-,ac4C_site_1712,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr1,27012485,27012486,-,ac4C_site_40,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr1,26946182,26946183,+,ac4C_site_39,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr8,26657907,26657908,+,ac4C_site_1711,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr22,26541372,26541373,-,ac4C_site_1274,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr8,26361064,26361065,+,ac4C_site_1710,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr6,26217093,26217094,+,ac4C_site_1547,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr6,26124501,26124502,+,ac4C_site_1546,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr6,26033412,26033413,-,ac4C_site_1545,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr20,24963881,24963882,-,ac4C_site_1197,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr2,24918728,24918729,-,ac4C_site_1074,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr13,24884210,24884211,-,ac4C_site_495,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr16,24569834,24569835,+,ac4C_site_676,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr22,24322056,24322057,+,ac4C_site_1273,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr2,24302023,24302024,-,ac4C_site_1073,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr13,24222987,24222988,+,ac4C_site_494,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr14,24192790,24192791,-,ac4C_site_533,ac4C,noScore,1,DLD1,acRIP-seq,10,0,na,na
chr14,24188592,24188593,-,ac4C_site_532,ac4C,noScore,1,DLD1,acRIP-seq,17,0,na,na
chr14,24186363,24186364,-,ac4C_site_531,ac4C,noScore,1,DLD1,acRIP-seq,9,0,na,na
chrX,24057483,24057484,+,ac4C_site_1821,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr1,23975091,23975092,-,ac4C_site_34,ac4C,noScore,1,DLD1,acRIP-seq,12,0,na,na
chr22,23894896,23894897,-,ac4C_site_1272,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr1,23778632,23778633,+,ac4C_site_32,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr1,23759991,23759992,+,ac4C_site_31,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr7,23299480,23299481,+,ac4C_site_1646,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr22,21567821,21567822,+,ac4C_site_1269,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr14,21093122,21093123,-,ac4C_site_521,ac4C,noScore,1,DLD1,acRIP-seq,9,0,na,na
chr19,19624441,19624442,-,ac4C_site_984,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr19,19570265,19570266,-,ac4C_site_983,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chrX,19541982,19541983,-,ac4C_site_1820,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,18938977,18938978,-,ac4C_site_981,ac4C,noScore,1,DLD1,acRIP-seq,11,0,na,na
chr17,18208820,18208821,+,ac4C_site_770,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr17,18038954,18038955,-,ac4C_site_769,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr1,17410011,17410012,-,ac4C_site_25,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr17,17383505,17383506,-,ac4C_site_766,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,17102462,17102463,+,ac4C_site_976,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr19,16869586,16869587,+,ac4C_site_974,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,16520887,16520888,-,ac4C_site_972,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,16518741,16518742,-,ac4C_site_971,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr6,16327606,16327607,-,ac4C_site_1542,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr17,16062186,16062187,-,ac4C_site_765,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr16,15617320,15617321,-,ac4C_site_670,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr1,15429865,15429866,+,ac4C_site_22,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,15238372,15238373,-,ac4C_site_968,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr1,15219553,15219554,+,ac4C_site_21,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr19,14515097,14515098,-,ac4C_site_966,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,14451016,14451017,+,ac4C_site_965,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chrX,13734982,13734983,+,ac4C_site_1819,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr3,13321647,13321648,-,ac4C_site_1336,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr3,13316518,13316519,-,ac4C_site_1335,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,12953521,12953522,+,ac4C_site_962,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr3,12936403,12936404,-,ac4C_site_1334,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr19,12800014,12800015,-,ac4C_site_961,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr19,12681595,12681596,-,ac4C_site_960,ac4C,noScore,1,DLD1,acRIP-seq,9,0,na,na
chr8,12507932,12507933,-,ac4C_site_1708,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr10,12101101,12101102,+,ac4C_site_199,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr16,11896713,11896714,-,ac4C_site_669,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr8,11847130,11847131,-,ac4C_site_1707,ac4C,noScore,1,DLD1,acRIP-seq,12,0,na,na
chr19,11062003,11062004,+,ac4C_site_956,ac4C,noScore,1,DLD1,acRIP-seq,38,0,na,na
chr1,10660163,10660164,-,ac4C_site_18,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,10643793,10643794,+,ac4C_site_949,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr18,10487976,10487977,+,ac4C_site_876,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,10284924,10284925,+,ac4C_site_946,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr19,10146438,10146439,-,ac4C_site_945,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr3,9787205,9787206,-,ac4C_site_1328,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr1,9735054,9735055,-,ac4C_site_15,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,9649418,9649419,-,ac4C_site_943,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr11,9384748,9384749,+,ac4C_site_264,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr2,8682257,8682258,+,ac4C_site_1067,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr1,8354746,8354747,-,ac4C_site_13,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr17,8256897,8256898,+,ac4C_site_758,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr19,7973821,7973822,-,ac4C_site_941,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,7682813,7682814,+,ac4C_site_939,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr6,7584320,7584321,+,ac4C_site_1541,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr17,7578765,7578766,+,ac4C_site_754,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr17,7578760,7578761,+,ac4C_site_753,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr17,7576610,7576611,+,ac4C_site_752,ac4C,noScore,1,DLD1,acRIP-seq,22,0,na,na
chr17,7571441,7571442,+,ac4C_site_751,ac4C,noScore,1,DLD1,acRIP-seq,9,0,na,na
chr17,7550179,7550180,+,ac4C_site_750,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr17,7550156,7550157,+,ac4C_site_749,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr17,7512919,7512920,+,ac4C_site_748,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr12,6861547,6861548,+,ac4C_site_391,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr12,6578481,6578482,-,ac4C_site_387,ac4C,noScore,1,DLD1,acRIP-seq,35,0,na,na
chr19,6534856,6534857,+,ac4C_site_936,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,6372891,6372892,+,ac4C_site_934,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr12,6330010,6330011,-,ac4C_site_385,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr19,6210760,6210761,-,ac4C_site_933,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr7,6154188,6154189,+,ac4C_site_1643,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,5931470,5931471,-,ac4C_site_932,ac4C,noScore,1,DLD1,acRIP-seq,15,0,na,na
chr19,5786836,5786837,-,ac4C_site_931,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
chr10,5768377,5768378,-,ac4C_site_198,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr7,5741573,5741574,-,ac4C_site_1642,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr6,4891957,4891958,+,ac4C_site_1540,ac4C,noScore,1,DLD1,acRIP-seq,8,0,na,na
chr4,4863203,4863204,+,ac4C_site_1444,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr7,4761228,4761229,+,ac4C_site_1641,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr17,4555155,4555156,-,ac4C_site_745,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr17,4550185,4550186,-,ac4C_site_744,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr17,4545712,4545713,-,ac4C_site_743,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr19,4047794,4047795,-,ac4C_site_926,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr20,3803441,3803442,+,ac4C_site_1190,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr20,3801926,3801927,+,ac4C_site_1189,ac4C,noScore,1,DLD1,acRIP-seq,8,0,na,na
chr20,3784641,3784642,-,ac4C_site_1187,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr17,3669460,3669461,+,ac4C_site_741,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr17,3669459,3669460,-,ac4C_site_740,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr17,3668917,3668918,+,ac4C_site_739,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr19,3631765,3631766,-,ac4C_site_924,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,3574465,3574466,+,ac4C_site_922,ac4C,noScore,1,DLD1,acRIP-seq,8,0,na,na
chr4,3235696,3235697,+,ac4C_site_1443,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr19,3028335,3028336,-,ac4C_site_919,ac4C,noScore,1,DLD1,acRIP-seq,13,0,na,na
chr6,3000079,3000080,+,ac4C_site_1538,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr12,2872190,2872191,-,ac4C_site_382,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr16,2770687,2770688,+,ac4C_site_664,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr16,2762992,2762993,+,ac4C_site_662,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr1,2588374,2588375,+,ac4C_site_11,ac4C,noScore,1,DLD1,acRIP-seq,14,0,na,na
chr11,2587629,2587630,+,ac4C_site_263,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr19,2429912,2429913,-,ac4C_site_918,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr1,2306624,2306625,+,ac4C_site_9,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,2138665,2138666,-,ac4C_site_914,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr11,2132064,2132065,-,ac4C_site_262,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr16,2105423,2105424,-,ac4C_site_658,ac4C,noScore,1,DLD1,acRIP-seq,11,0,na,na
chr19,2102155,2102156,-,ac4C_site_912,ac4C,noScore,1,DLD1,acRIP-seq,8,0,na,na
chr11,1995711,1995712,-,ac4C_site_261,ac4C,noScore,1,DLD1,acRIP-seq,10,0,na,na
chr1,1918120,1918121,-,ac4C_site_8,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr19,1827469,1827470,-,ac4C_site_910,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr4,1815731,1815732,-,ac4C_site_1439,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr4,1814250,1814251,-,ac4C_site_1438,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr19,1584623,1584624,-,ac4C_site_906,ac4C,noScore,1,DLD1,acRIP-seq,9,0,na,na
chr20,1445748,1445749,-,ac4C_site_1183,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr1,1402146,1402147,-,ac4C_site_7,ac4C,noScore,1,DLD1,acRIP-seq,3,0,na,na
chr12,1371883,1371884,+,ac4C_site_380,ac4C,noScore,1,DLD1,acRIP-seq,14,0,na,na
chr19,1225794,1225795,+,ac4C_site_901,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr20,1135236,1135237,+,ac4C_site_1181,ac4C,noScore,1,DLD1,acRIP-seq,9,0,na,na
chr5,988547,988548,-,ac4C_site_1478,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr1,965460,965461,+,ac4C_site_1,ac4C,noScore,1,DLD1,acRIP-seq,2,0,na,na
chr7,904197,904198,-,ac4C_site_1637,ac4C,noScore,1,DLD1,acRIP-seq,16,0,na,na
chr7,895596,895597,+,ac4C_site_1636,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr7,895594,895595,+,ac4C_site_1635,ac4C,noScore,1,DLD1,acRIP-seq,4,0,na,na
chr19,757426,757427,+,ac4C_site_896,ac4C,noScore,1,DLD1,acRIP-seq,1,0,na,na
chr16,681187,681188,+,ac4C_site_650,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr16,488901,488902,+,ac4C_site_647,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr20,419410,419411,+,ac4C_site_1180,ac4C,noScore,1,DLD1,acRIP-seq,7,0,na,na
chr16,374858,374859,-,ac4C_site_645,ac4C,noScore,1,DLD1,acRIP-seq,5,0,na,na
chr16,86225,86226,-,ac4C_site_643,ac4C,noScore,1,DLD1,acRIP-seq,6,0,na,na
